Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUB30286	US	[PS3]Tales of Monkey Island - Chapter 4	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30286_00/i9Ff1tSI19EuRi02jwfhrP1nmABrRxobqViPSQ2kknYOSKiCSUmuE2eaLwkjpgihrfam92x9FOxHULfuFfCxk5tfaHDyFUkV70cKl.pkg	FF4CA6C41975FB46529EA4A67B04F2CC	UP2026-NPUB30286_00-MNK104000000GAME	2017-11-28 02:39:06		240382400	
NPUB30287	US	[PS3]Tales of Monkey Island - Chapter 5	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30287_00/UcSJ0tRCy1HbH9vrKhtAdSy9XSgWxiKKQfsvN9DCchJYrdYpyUI7NSE36wuD87J2jBfVrNQT6GSe3pO51LcHMrLGcT93KcbjnYsr4.pkg	CA8C189FBE6413DBAC2C22F8914496FD	UP2026-NPUB30287_00-MNK105000000GAME	2017-11-28 02:39:06		224763952	
NPUB30288	US	[PS3]Medal of Honor Frontline	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30288_00/VWAbctBuxuuPYAYOffoEAGxNbjRsLEplnFcVXREzQkqCCnHrScMcpitSMmsPipxMpLWsblLswLbQpwiAqTGTAglawQQcmauczrkoC.pkg	750AE598D9A06887929EB760ED5CBB79	UP0006-NPUB30288_00-MEDOFHONFL002010	2017-11-28 02:39:06		4659203872	
NPUB30290	US	[PS3]Stacking	http://ares.dl.playstation.net/cdn/UP1005/NPUB30290_00/IwgMqfuhkTFTYFcfHlpnGHHxPUbzGycwxqIhNstnFbzPZTTRixGLPSIIBtmqfFibdcrqYVqeUeYgoaRnXjyoYsuHgcukVrWhlZNaC.pkg	NOT REQUIRED	UP1005-NPUB30290_00-STACKINGGAME0000	2017-11-26 22:04:39		1048153120	
NPUB30292	US	[PS3]DeathSpank - Thongs of Virtue	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30292_00/IrJPnkEhRIuBhAsVFuwchlw5Nfp5WEP31mq0i4gTnaFM1HX5M7fxI0Oc0d2rgAh8kDmRpDP0plHIhFBpQTU957puuxRRQWyR4KCMc.pkg	NOT REQUIRED	UP0006-NPUB30292_00-DEATHSPANK000001	2017-11-26 22:04:39		1357497456	
NPUB30295	US	[PS3]Red Faction Guerilla	http://zeus.dl.playstation.net/cdn/UP1005/NPUB30295_00/0WT2nTTRTLbDdvO6KHSIfkRUXrMMVFvjKJWPUAphA4ySN3NW08XFvhx9bDrcUdtwcdWWLXXFtjgrxtQMqWqgf8dwQPeJ7dQSm0OBu.pkg	06B5A0A69E39C03F029B21A564A52950	UP1005-NPUB30295_00-0000RFGPSNGAME01	2017-11-28 02:39:06		6287705968	
NPUB30296	US	[PS3]Red Faction Battlegrounds	http://zeus.dl.playstation.net/cdn/UP1005/NPUB30296_00/DwrovatfHopBtzKtxZzKagNLwTIDLAjvzTDpqjplAKiPrUugDrquRJbHyzXkSNheqxKXzxrvPbTVUwQeXryqhbgdacQcdpWwZIDmE.pkg	DAF53032D6205B74BF023FED1BFBBCD3	UP1005-NPUB30296_00-RFBATTLEGNDS0001	2017-11-28 02:39:06		636350592	
NPUB30297	US	[PS3]The Undergarden	http://zeus.dl.playstation.net/cdn/UP0182/NPUB30297_00/rfaaupHRkosXQuEETBbTdQHuJGZdpqCiHZSClFoQGzGdpDhBOBOtiCjDXoPQalpNFzVuLZdNwGitIWzlkGEFJXGXmHnmFYAlWRxrk.pkg	NOT REQUIRED	UP0182-NPUB30297_00-GAMEPACKAGE00000	2017-11-26 22:04:39		335569712	
NPUB30301	US	[PS3]Street Fighter III: Third Strike Online Edition	http://ares.dl.playstation.net/cdn/UP0102/NPUB30301_00/FCAqiVNFQOTDYkcxiIbgHEWQEDcjTxxOiWoREQKbEVdcORPPNVBhBdKVuywydjYPfSRshCRrvpCzCZjRHALSFPAjInCHDqsXMaHPT.pkg	NOT REQUIRED	UP0102-NPUB30301_00-SF32011040100001	2017-11-26 22:04:39		649259392	
NPUB30302	US	[PS3]Crysis HD	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30302_00/CpTiAdnBRurENGgGEqdeTInHGLjyEINxNFNHUVCUndFvzTUfgLDBBKtsIseDdyqATKeYppZPhpgGVTQiokMDinfUCxuKxPSZsUQpA.pkg	B057BF4BA2B06ECF17F456C9CA051CAD	UP0006-NPUB30302_00-CRYSIS1HDD000001	2017-11-28 02:39:06		3172085104	
NPUB30303	US	[PS3]Prince of Persia - The Sands of Time	http://zeus.dl.playstation.net/cdn/UP0001/NPUB30303_00/4AnptOLokoT2jRCQbE17ajoX7l6JjAeFPXLcwB4h94qEWIJufVeoFYh09dEHbQ4ljRKSpOlL7HkBhW6rdWcYeq748OmlQxAAJLx65.pkg	9822E72BE0D91CFBF5A4B884A5BC57AE	UP0001-NPUB30303_00-POPSANDSOFTIMEEA	2017-11-28 02:39:06		2756327776	
NPUB30305	US	[PS3]Space Invaders Infinity Gene	http://zeus.dl.playstation.net/cdn/UP0082/NPUB30305_00/DCPKEkfW4Pq4dllOWujYd5A3NxSU4hwYLJrFsCckDtBgAj4DOcvNbG8AEKdT821fYwA8dvxB2lrlMNRP0aoTlIm4TmM18MNhgOBrt.pkg	CE5E52054F8701F92FF4AA154BB581AC	UP0082-NPUB30305_00-INFINITYMAINGAME	2017-11-28 02:39:06		95401472	
NPUB30308	US	[PS3]All Zombies must die	http://zeus.dl.playstation.net/cdn/UP2007/NPUB30308_00/KQfiZSzAbmRlMPuGpMhbkvobuuzpLpYEWjYgExcWTdUxEtKvjqacpcTnonSSeIjBtpvFdgmNjKEJjFyCvmVqIVZyCudCBrolMqMQl.pkg	1E86628CE6F6862A4DE68101B93D9FD5	UP2007-NPUB30308_00-AZMDRPGSIZ000001	2017-11-28 02:39:06		327627024	
NPUB30310	US	[PS3]Spare Parts	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30310_00/sgUtLLPVxugOQhnFlkxaSWLoLktUZzypoIeacqWLfIWvkpVQyOnNUdDpyngOmjDrbCVMZaVLynJCXvMEFTgBYtaETKgUgtjmpsghf.pkg	NOT REQUIRED	UP0006-NPUB30310_00-SPAREPARTS000000	2017-11-26 22:04:39		926098928	
NPUB30311	US	[PS3]Tales From Space - About a Blob	http://ares.dl.playstation.net/cdn/UP2045/NPUB30311_00/CJnDjZIcIPWbxfalwceSRIEYMDjhpNjUnFCCpYqTdvUDbvkokxCiLSNTRDrHcnNCaAQuPtkfScqrVPpUPuDJQNuhUgqUkOGCYttaQ.pkg	NOT REQUIRED	UP2045-NPUB30311_00-ABOUTABLOB000001	2017-11-26 22:04:39		296523792	
NPUB30312	US	[PS3]Resident Evil 4 HD	http://zeus.dl.playstation.net/cdn/UP0102/NPUB30312_00/CSIkFNzjvhaZJlMYvXUkmAiNmAwVYNBPAGRYZeoMdRtCQdRLRmrKtgbalIWXBHvLMZXrsZmYbfMZvwBRUfopkgyPhyatgRrjYmWjk.pkg	9B9CC5F891404C91B9EE0D6AB95AD23D	UP0102-NPUB30312_00-CONTENT0000DLPKG	2017-11-28 02:39:06		3494013888	
NPUB30315	US	[PS3]Joe Danger	http://zeus.dl.playstation.net/cdn/UP2034/NPUB30315_00/fNrrnvfNn0hY9BMHf6ad7slks1lGUKIGPMTL3lO0cyoBXTJI6kmlCOp3fypmlkNw2tAJrkOPNO6OX7Qb9qdXOMCjP1oEOU0DPuGjh.pkg	NOT REQUIRED	UP2034-NPUB30315_00-JOEDANGERHG00001	2017-11-26 22:04:39		277494928	
NPUB30318	US	[PS3]Dungeons and Dragons - Daggerdale	http://zeus.dl.playstation.net/cdn/UP0182/NPUB30318_00/bKoNYkLIrAhzQobxNMMsZfRWlBGRarhRCcMBVlPJemuCrUwPAcZfwFxAtrddMVzJJewrqeroHHcyatbZQFbHtdshegNXzSjKiFdEZ.pkg	NOT REQUIRED	UP0182-NPUB30318_00-0000111122223332	2017-11-26 22:04:39		1868898704	
NPUB30320	US	[PS3]X-Men - The Arcade Game	http://zeus.dl.playstation.net/cdn/UP0101/NPUB30320_00/CrXzeuWafGLEeyOLLMMrFgGtrqiUPtJnPNEAhPoineLvCyputfuuLHSdkaDaxoBaackUIAmLuxPeyVwjkdHpybMxATOMzkVOUdGEE.pkg	B61209C9A6E525B6912251716A5ED4A1	UP0101-NPUB30320_00-XMENARCADEKONAMI	2017-11-28 02:39:06		49873872	
NPUB30323	US	[PS3]Alex Kidd in Miracle World	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30323_00/ekTDeLUiXbgafBqYuVrSYAWFTKMVKqgjsXTlIvOLkYWxogtOHIgCCwPWBhaIczztyyKctKedqQyXcqYWADifvubOKjfEEOAgXUFUU.pkg	A48240BB79AE2ED9CC76EB844B5D9214	UP0177-NPUB30323_00-ALEXKIDDPSNUS001	2017-11-28 02:39:06		68173472	
NPUB30324	US	[PS3]Monster World 4	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30324_00/BAnRHYsElgKYJGtOlLtivmYMPbJbdzOHnXNYJzZUOTqbHTqkNyGZPoWgEQIeLruqnmedYDVdBuNxhxvrPInibiIaKXwMXskqmeUav.pkg	05E2261E63432A9B61C0D8673FD8363F	UP0177-NPUB30324_00-MNSTRWRLD4PSNUS1	2017-11-28 02:39:06		95847200	
NPUB30325	US	[PS3]The Revenge of Shinobi	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30325_00/aGHoRpwvLXlEurZbIFqeGoNmnpibFKIQudrdqYJdKpiPfnUCbLAeHMlbPcqnaXapvUreRxKEyBJmJEUfwrZojDmpYZLFUISacGwfJ.pkg	C21C14E1C484ECE7B478BA458D929600	UP0177-NPUB30325_00-REVSHINOBIPSNUS1	2018-02-17 02:01:35		89687952	
NPUB30326	US	[PS3]Super Hang-On	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30326_00/YyUOhRUGIOOkdOIkRfTJgCRMEtrCgxLslOZuJcGnWsCncomtzLVdpyyKsVpqMOBTVcMdMjpkIvWiBPtQqTsrWqLcTZxDnQoljXFWt.pkg	999269B3C9F2BDEA93D3A3D35DF8669C	UP0177-NPUB30326_00-SUPERHANGONPSNUS	2017-11-28 02:39:06		71368048	
NPUB30327	US	[PS3]Wonder Boy in Monster World	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30327_00/ALNDUbSlkjzfuCaqaqQGaDykpicdyISgnlzAltvsLliUfWvPgzSjmJTujxolyfoRbPwuHbRjGskctwILwuAnDxaJaUuHPbrBChWGu.pkg	E7950D01CE76A03033F1911AD7777DC9	UP0177-NPUB30327_00-WONDERBOYMWPSNUS	2017-11-28 02:39:06		96857920	
NPUB30330	US	[PS3]Magic The Gathering - Duels of the Planewalkers	http://zeus.dl.playstation.net/cdn/UP2037/NPUB30330_00/2G3sVXvE9bPX2DNMIehwsa3MJVXGNiXtcDBBh5hDu48Km3W6x45emGjyOvg0L5eEV0MlCK36LFaFjjrUul5gghHTOErTL2YILHsJ8.pkg	NOT REQUIRED	UP2037-NPUB30330_00-XYLOPHONE000000A	2017-11-26 22:04:39		412477664	
NPUB30331	US	[PS3]Trine 2	http://zeus.dl.playstation.net/cdn/UP0005/NPUB30331_00/magzqMTMFFSfXAAOZHabvxTTyyVYTTafIVFBQBLDFUMvmgvGJqoRENJOlbCUEzRJFGYasWJytyFSHWHCRmaEElXhINoAINCPzPumn.pkg	NOT REQUIRED	UP0005-NPUB30331_00-TRINE2INSTALLER0	2017-11-26 22:04:39		1199033376	
NPUB30332	US	[PS3]Rock of Ages	http://zeus.dl.playstation.net/cdn/UP0005/NPUB30332_00/VrJQZijMYmwSfhkuqNjFBosEVyTrRBgYzcDkimWEQzrLfhgvSEDZBKsfXkuyJjdVHcIniiRUjvBJvfnVnTjZtzHUwXUXXxsxrfDmD.pkg	NOT REQUIRED	UP0005-NPUB30332_00-ROCKOFAGESPS3HDD	2017-11-26 22:04:39		594719824	
NPUB30333	US	[PS3]MicroBot	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30333_00/lySuCSkjcZJjmOjPJJiZgesUAmGlMVZtgOyAzTmDdgZcwUwkPddQsMljotNsDFyHezxeSTRNOJkDqYtZEzXLARvHrBWvoiVUCrFJF.pkg	NOT REQUIRED	UP0006-NPUB30333_00-NANOBOTSTRIAL000	2017-11-26 22:04:39		155052832	
NPUB30334	US	[PS3]Greg Hastings Paintball 2	http://zeus.dl.playstation.net/cdn/UP1012/NPUB30334_00/bZrcCxiCPBayVYAFeXwoEQXNqreSPiQebIrLtKjOoXOSHBXMnXTAuXizIublZAuFPjmwjxazExSedZHkRiJdweJbdyMyvWDYWNCeK.pkg	29F534EFE6D4EFB134E4604EA33F11D3	UP1012-NPUB30334_00-GHP2AAAAAAAAAAAA	2019-01-20 18:16:30		1055996464	
NPUB30335	US	[PS3]Alien Breed 2: Assault	http://ares.dl.playstation.net/cdn/UP4064/NPUB30335_00/roSboKbypjrjappfWZyUEhAldhVWAMqCOPblMAIVhlsFWDupCagAMkNizZLtrBcJsYwMeovCXHdJSIozvjGnAeAZQlrDnmqEIHjVX.pkg	MISSING	UP4064-NPUB30335_00-ALIENBREED000011			1432488384	
NPUB30338	US	[PS3]Super Stars V8 Racing	http://zeus.dl.playstation.net/cdn/UP4003/NPUB30338_00/2i7VSSXcrTN5mEAAW6jKTuHgjFlU7L9Os3nfMBD3wfaWbLsGocqiGuD4TE3yfpUH4katI52Y7VefcjOJqLx8F873D79W25Y9hN3K8.pkg	5D01C41C71D98C6D73E17A17BB2BF140	UP4003-NPUB30338_00-SUPERSTARSV8PSN1	2017-11-28 02:39:06		1604402080	
NPUB30339	US	[PS3]Funky Lab Rat	http://zeus.dl.playstation.net/cdn/UP4181/NPUB30339_00/yaKVwGvQcLKwIlqULrXUKnnPezOaVrARxHgKFENlBBOKcgWkiNehgflALsfaGBUZCZhMtVeDCcWtdTKBBjUERjnnYOiglvoLonrrL.pkg	NOT REQUIRED	UP4181-NPUB30339_00-FUNKYLABRATAMERI	2017-11-26 22:04:39		159241776	
NPUB30340	US	[PS3]Dungeon Twister	http://zeus.dl.playstation.net/cdn/UP4181/NPUB30340_00/pRibNYLjbfoTmstwXNedKFymiHCfjIGOrMtyoMDXRGulgtSbXseZXuDfgEjkqAoVShbJrTQhneMTCCoHlwdooZigarQBuGXUrrbTD.pkg	NOT REQUIRED	UP4181-NPUB30340_00-DUNGTWISTERAMERI	2017-11-26 22:04:39		163062720	
NPUB30343	US	[PS3]Fancy Pants Adventures	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30343_00/FagQqXWWvdUzgccGkRzjgpzIuZQLpNqgpIbRqWfpzxhShUChYkridZHoRrdqWJZUTeYgSpHGIkUXxVCsKsWEynxbrMGWWkeoUBQEZ.pkg	NOT REQUIRED	UP0006-NPUB30343_00-HDDFANCYPANTS068	2017-11-26 22:04:39		345846016	
NPUB30345	US	[PS3]Moon Diver	http://zeus.dl.playstation.net/cdn/UP0082/NPUB30345_00/XMVAvDgtwRduRGdWoKhPbqVsLnWkiVHqOWftLGQpEFYMIzarSqZXpCJsyedxuqwGyyhZHgXtGDsjofovELEJKzNjefqVgXeGDHiHr.pkg	ED5107A0A27DE70A30B85032B913E039	UP0082-NPUB30345_00-MDGAME0000000000	2017-11-28 02:39:06		416269120	
NPUB30346	US	[PS3]Swarm	http://zeus.dl.playstation.net/cdn/UP4002/NPUB30346_00/iRQdlZNOoRwOnrwKmKPUZOjegAnGVfKrZbYRitWVDFhYVbhAZnAsbxXHzcnRGAwhqqdewVbzDZsJPADWyCEHpcwvpuTQFXIEQhbLy.pkg	NOT REQUIRED	UP4002-NPUB30346_00-000SWARMFULLGAME	2017-11-26 22:04:39		478393216	
NPUB30347	US	[PS3]4 Elements HD	http://zeus.dl.playstation.net/cdn/UP4009/NPUB30347_00/OcAagtcdqQGFTaNMTXYMzfXcXYpvGVxoSuUCuOOOXUvJszZEQXQeSWNAWnVqslWFNsNlsbEEPzuucPqoKkyCRKNoWyCOVgXdYYulA.pkg	9F3B51CD70B616F46A3977F435D597D6	UP4009-NPUB30347_00-4ELEMENTS0000000	2017-11-28 02:39:06		176107488	
NPUB30350	US	[PS3]Cubixx HD	http://zeus.dl.playstation.net/cdn/UP4132/NPUB30350_00/tbDFNbArxwFLnaPMkcNDYpPboCcfcBQtcPIcsEWEudQKjVlrzBhUeGTlIshwgNILBBJiAocEXmWaAzfwXCyAPrTkngUXjKqPsDUVF.pkg	NOT REQUIRED	UP4132-NPUB30350_00-UCUBIXXHDX000001	2017-11-26 22:04:39		171060480	
NPUB30353	US	[PS3]Space Channel 5 Part 2	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30353_00/dosfXnxEhdVLYFZJdZGkxXIeGIPOdRBWEERkpbsMLOZBwhXWShGgfAgLLxoPQZsoLDRzAcejZgKLKTOwtynItIZZcXCIXJAfekXau.pkg	DB3538531FC59199CC1E082927DBD5D9	UP0177-NPUB30353_00-DCCSC5PART2DLG00	2017-11-28 02:39:06		1660719904	
NPUB30367	US	[PS3]Blokus	http://zeus.dl.playstation.net/cdn/UP2006/NPUB30367_00/JPmqZWRLHZHzeTzSgvaQnauRVEEvpFOYHNoTUGxnLLMwCaIljwKYFFZUfCBSCjrHNkehdVgPklAoorQGgwpyMKOlopNHxVeNfKFkm.pkg	NOT REQUIRED	UP2006-NPUB30367_00-BLOKUS00000TRIAL	2017-11-26 22:04:39		267751456	
NPUB30368	US	[PS3]Jeremy McGraths Offroad	http://zeus.dl.playstation.net/cdn/UP2049/NPUB30368_00/UtkqoestrSObnjQJlVelKyQsJMrQlsAErYzuhAstARtrBHishLpjLHOQAQlwjKbhivZhlICArHlXwOYVQRYbJnxLAuefmJiDQdZyv.pkg	71136AA3626AE07C0BE885D9F5743439	UP2049-NPUB30368_00-USSTRC01JMOR2XL1	2017-11-28 02:39:06		1257273104	
NPUB30370	US	[PS3]Tomb Raider Underworld	http://zeus.dl.playstation.net/cdn/UP0082/NPUB30370_00/X6PYSecTt1Er9E2vNBQJrUsy7guDS7s80bCSCWjeFw8hO4C7DVa4FY2v6fc2b692sEv8YlMrDNGrHHq97DufLQh6l7bbJQWow9X2D.pkg	5062296EBC568E7B40935AF130BE97A2	UP0082-NPUB30370_00-TRUNDERWORLD0000	2017-11-28 02:39:06		6447311136	
NPUB30372	US	[PS3]Chime Super Deluxe	http://zeus.dl.playstation.net/cdn/UP2007/NPUB30372_00/bLWhuwwobALmSDeNHCjMvFsiehiSWEHbavzrKoxLzlGmDrgOqyUtqkmHEylHjKJQkfEZovVEKIRgUqArfJWocrwlrVSsgdDmhWFCF.pkg	NOT REQUIRED	UP2007-NPUB30372_00-0000000000010258	2017-11-26 22:04:39		197172352	
NPUB30373	US	[PS3]Limbo	http://ares.dl.playstation.net/cdn/UP2054/NPUB30373_00/GiUrIooWcueOdoRXJVdKUGHvGSGStHinlGUqDYZdoAukvrWOwfhukwTehThOlLnKHMyAOLPtdOkvIOIheQdfFQcgglVJnmSsTBeWy.pkg	NOT REQUIRED	UP2054-NPUB30373_00-LIMBOGAMEPACK001	2017-11-26 22:04:39		98499264	
NPUB30375	US	[PS3]Sega Rally Online Arcade	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30375_00/PAQaJNooPjMWrqCFWzpmyrZDOGxFjktBRQTdIPuEcXNifRIFDNuiXXcXECBhKFUYnvnVmOmJiNrPMLYbZgVbWlMRlvhYYuuaNpOmB.pkg	C6D3551EB824F812CDFB8B853783F6A8	UP0177-NPUB30375_00-SEGARALLYARCADE1	2017-11-28 02:39:06		1148811248	
NPUB30377	US	[PS3]Bloodrayne - Betrayal	http://zeus.dl.playstation.net/cdn/UP1012/NPUB30377_00/yAKtEiPPllrSYmXHXuuTMdQOQsrPJqaTDjtuQpqQqoNCNbMRQbSkwxxjeFzmcqVCnohBBVVERiarxmeusTsbYiDMZSEXzJRVzxRkX.pkg	NOT REQUIRED	UP1012-NPUB30377_00-BLDRYNBTRYLGMPKG	2017-11-26 22:04:39		1007224064	
NPUB30381	US	[PS3]Section 8 Prejudice	http://zeus.dl.playstation.net/cdn/UP2024/NPUB30381_00/KahdEcQwXTZIfkreDkfjDCMFHZQSjTDMNywffjwdbGYcmBniamXurAQzRRsFBRDDnZkywujYHLDAWAgurzXWGXxInuYTplrYUvSsm.pkg	NOT REQUIRED	UP2024-NPUB30381_00-PREJUDICETRIALGM	2017-11-26 22:04:39		2051637360	
NPUB30383	US	[PS3]I AM ALIVE	http://ares.dl.playstation.net/cdn/UP0001/NPUB30383_00/HGoqGKULratGDQChoNvPZmIoPwzStFjzJKVeSzYsUObqycipFFhsktYtFJXjJyMdYUvalvcmZiJpJXqkFwWVlMYoQMwyXzvhBJprw.pkg	NOT REQUIRED	UP0001-NPUB30383_00-IAMALIVEHDDTRIAL	2017-11-26 22:04:39		2048188768	
NPUB30385	US	[PS3]Worms Crazy Golf	http://zeus.dl.playstation.net/cdn/UP4064/NPUB30385_00/VwuFAhEGqNRxTCHUKPaLfCoOkRTqrEKngaQTFnQvgapQBgdjCUUBDwVFAqEIlMFaKmVfTSYLIwJchIvTtAiIKViPIRbvMwbTEfafz.pkg	99EE0A0F1E5537218564CBA2E79610F0	UP4064-NPUB30385_00-WORMSGOLF0000001	2017-11-28 02:39:06		411743040	
NPUB30386	US	[PS3]Space Ace	http://zeus.dl.playstation.net/cdn/UP2043/NPUB30386_00/REVEVjrUxOeWQuzkAcTTiaSwVNywTzDaOYWKNcEerGWCYuCeoHuxENqCjpIZmGMeWSbyEtUFSpCsyiHoqTnKOqouJazZivboiCguG.pkg	51538BA45947D4E1EB23821E42765D74	UP2043-NPUB30386_00-SPACEACE00000001	2017-11-28 02:39:06		1083158112	
NPUB30387	US	[PS3]Prince of Persia - The Two Thrones	http://zeus.dl.playstation.net/cdn/UP0001/NPUB30387_00/aoPLwYrtYtsrXeCVDEaXfOOiYRwkUwhvRiyEbfgmgeiOgrphjXqUoMzvQzRegIloOjMCLoQCwqXPwHljZnEicqfSdSDVbRZXYeuRS.pkg	FB63546048E85518B7529DA90F5042CF	UP0001-NPUB30387_00-POPTHETWOTHRONES	2017-11-28 02:39:06		2794406528	
NPUB30388	US	[PS3]Prince Of Persia Warrior Within	http://zeus.dl.playstation.net/cdn/UP0001/NPUB30388_00/YeYIeSpoJKqPMMrikAUvYuKHRWgOKBavrUbxAhNFTLCdPaPLdIGhTpZqWfFMAudbUjWdejRPvyvyEoKGqLEYVNgtERLctvMtpysPb.pkg	52ECCBB7090E3C4046C35780CC6B8A49	UP0001-NPUB30388_00-POPWARRIORWITHIN	2017-11-28 02:39:06		4105506864	
NPUB30389	US	[PS3]Prototype	http://zeus.dl.playstation.net/cdn/UP0002/NPUB30389_00/XUhpTjaWsjYJbdzKgQUGzFQEhBwsybFhugsyBhnEUlDtxXSgCaZNhMEssZokuGuvIygmNjnfdimLOIpnvZBlcFdLEDnxRSRvXOfsF.pkg	859B28812A62CF09E8B1802E14D3A75D	UP0002-NPUB30389_00-PROTOHDDBOOT0001	2017-11-28 02:39:06		6972799312	
NPUB30390	US	[PS3]Dragons Lair 2 - Time Warp	http://zeus.dl.playstation.net/cdn/UP2043/NPUB30390_00/OfGOAbvKPULWwcPXmfMnaKDSWTYtfUsQrujFBMeOYSbpDYjyLgFUdGGnHfFyhAcvpNtPxCkLVbckpVeHzjLjIueNooSImxYPdsCBz.pkg	B1F8719B51E76B8453535A040473E17A	UP2043-NPUB30390_00-DRAGONSLAIR20001	2017-11-28 02:39:06		1342037424	
NPUB30391	US	[PS3]Risk Factions	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30391_00/SODmSgIcudTthTDfvZacbtAeofkxeGsWChuSCSVuWbOAXrCjROKRjalNMBduqzVCjBFIsrbZznokpLOvIqyyifFswXnAGeRISwxmo.pkg	NOT REQUIRED	UP0006-NPUB30391_00-RISKFACTIONS0001	2017-11-26 22:04:39		613986992	
NPUB30392	US	[PS3]BioShock 2	http://zeus.dl.playstation.net/cdn/UP1001/NPUB30392_00/aOeKEnJHzdWDnDUFCPEipskjjfOaNQxpAEhmAlKeyXVuKfEpxsDiUWYFWwbwZcWEewaIkNWlwUWaMYupruQwtVMrCEkEfDlbUVEEu.pkg	628973A532BEE26F5072B48620D2549B	UP1001-NPUB30392_00-BIOSHOCK2PSN0001	2017-11-28 02:39:06		9795932032	
NPUB30393	US	[PS3]BioShock	http://zeus.dl.playstation.net/cdn/UP1001/NPUB30393_00/HgmqqIwonUqfaDJwQGBtRpjzRkJGLAjfyEEuWBhmxDidAOTmsCCOuKyoGKoyQSiuHCQvAjWaXqvitNQkTbOPeNHBDTgxKpoOpSuQe.pkg	F220015493D45C753FD3B261FC08BEB2	UP1001-NPUB30393_00-BIOSHOCKPSN00001	2017-11-28 02:39:06		12075338000	
NPUB30394	US	[PS3]Beyond Good and Evil HD	http://zeus.dl.playstation.net/cdn/UP0001/NPUB30394_00/joEXlWTjPppHpRTcBKLTaJRuWblWLrKKvVWYVDyFYYXEnQVhHwqZGigWzdxVvzzxmPAZVCPTZODdWKRAAkZHPgXgfvnECamxSFrGo.pkg	UNLOCK/LICENSE BY DLC	UP0001-NPUB30394_00-BEYONDGANDETRIAL	2017-11-28 02:39:06		1574981376	
NPUB30395	US	[PS3]StrongBad's Cool Game For Attractive People - Episode 1: Homestar Ruiner	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30395_00/QkonyFYTYaTdpnZLCEnIzsFPwfYQWiSIGnqTQXmhnhlEHNYaGlTgtGLfvcxHfegRuvOQHmynjacvwsMTvtTDOmodhXwDumGJuoNEw.pkg	F0B6958506A118FD4912437967F65B25	UP2026-NPUB30395_00-HSR101000000GAME	2018-02-26 03:16:00		94342592	
NPUB30396	US	[PS3]StrongBad's Cool Game For Attractive People - Episode 2: StrongBadia The Free	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30396_00/jgnGFBgYkxfqVmqeilClASxIOIdAkFxerLQFYSKTIzKDBGpdcamDyZzMqehqwNvNWPgOmmAjZpkYwgqPxHewfHnmqPlgHotLLEfQT.pkg	E92DD4EB78350A20D825AD9851DBA6BA	UP2026-NPUB30396_00-HSR102000000GAME	2018-02-26 03:16:55		105418960	
NPUB30397	US	[PS3]StrongBad's Cool Game For Attractive People - Episode 3: Baddest of the Bands	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30397_00/WHKPNqKxVCxxpUauhDDRdrZElkpJqPDzyWBQECCcyeJiDZaeFlnFeZEfzdJtuXuBzeONqLbSYagFuwQEhekEvYbHmIhcDPNrNQAvc.pkg	F268FA34DAA96D03698A8C580BB44720	UP2026-NPUB30397_00-HSR103000000GAME	2018-02-26 03:16:55		97990368	
NPUB30398	US	[PS3]StrongBad's Cool Game For Attractive People - Episode 5: 8 Bit Is Enough	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30398_00/JFmKpJHvJRpxDHJMDtpaggYJcNwcaDchlMnJOPZHrPJelzBRUbvMVytfnsxzyAUwRkdKJgsCwSxXfvUpCeBKsWkLdxeCChjjgIEME.pkg	ADC3D95685B735E7E61B8E7A191BC8A7	UP2026-NPUB30398_00-HSR105000000GAME	2018-02-26 03:16:55		80169456	
NPUB30401	US	[PS3]Back to the Future Episode 1	http://zeus.dl.playstation.net/cdn/UP2026/NPUB30401_00/TIRQoHXRBUHVcSaMcVrfVuZnqfoVTiqkvsdDTGfqTtvQHFZdBAIRdwQpjglCKISqFrIxArkMdpuLUfwNEmYjKgEQdyoutvhjhTSHY.pkg	UNLOCK/LICENSE BY DLC	UP2026-NPUB30401_00-BTTF10100000GAME	2017-11-28 02:41:01		227090352	
